167.21,39.788,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
136.7,86.568,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
123.82,52.669,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
117.72,52.669,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
150.94,56.737,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
160.43,30.297,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
171.28,67.585,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
184.16,88.602,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
186.87,99.449,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
200.43,118.43,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
201.79,135.38,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
195.01,137.42,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
197.72,129.28,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
202.47,121.82,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
218.74,110.97,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
230.94,85.212,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
219.42,89.28,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
225.52,95.381,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
243.82,64.873,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
258.06,47.246,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
273.65,37.076,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
272.3,60.805,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
267.55,77.754,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
271.62,60.805,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
275.01,52.669,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
270.94,52.669,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
266.87,66.907,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
235.01,70.975,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
209.25,78.432,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
202.47,106.91,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
211.96,128.6,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
213.31,140.13,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
216.03,146.23,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
213.31,148.94,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
213.31,170.64,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
232.97,144.87,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
241.11,111.65,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
257.38,87.246,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
268.23,64.195,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
272.3,65.551,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
284.5,69.619,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
310.26,78.432,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
347.55,83.178,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
357.72,79.11,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
354.33,87.246,32,35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
378.06,134.7,32,35
