158,41,32,35
157,39,32,35
158,42,32,35
161,49,32,35
161,49,32,35
166,60,32,35
170,74,32,35
174,87,32,35
180,95,32,35
179,94,32,35
183,97,32,35
184,98,32,35
183,97,32,35
184,98,32,35
184,97,32,35
185,99,32,35
187,104,32,35
191,113,32,35
196,122,32,35
196,122,32,35
201,129,32,35
206,132,32,35
210,135,32,35
212,138,32,35
212,138,32,35
211,138,32,35
210,141,32,35
207,142,32,35
203,137,32,35
204,140,32,35
203,138,32,35
201,139,32,35
202,140,32,35
202,139,32,35
203,139,32,35
203,135,32,35
206,129,32,35
207,121,32,35
208,117,32,35
208,118,32,35
209,118,32,35
210,121,32,35
214,122,32,35
218,120,32,35
218,120,32,35
221,116,32,35
226,112,32,35
231,106,32,35
235,99,32,35
233,99,32,35
238,91,32,35
237,85,32,35
234,84,32,35
232,86,32,35
232,86,32,35
229,90,32,35
225,95,32,35
223,99,32,35
223,100,32,35
223,100,32,35
224,101,32,35
227,99,32,35
232,92,32,35
239,82,32,35
239,83,32,35
243,75,32,35
246,69,32,35
249,67,32,35
253,65,32,35
253,64,32,35
258,60,32,35
262,55,32,35
266,52,32,35
271,49,32,35
271,49,32,35
274,47,32,35
276,48,32,35
276,50,32,35
275,56,32,35
275,56,32,35
274,65,32,35
272,74,32,35
271,84,32,35
271,90,32,35
271,90,32,35
270,92,32,35
270,91,32,35
270,88,32,35
271,83,32,35
271,83,32,35
273,78,32,35
273,74,32,35
272,70,32,35
273,69,32,35
273,69,32,35
274,67,32,35
275,63,32,35
277,62,32,35
279,64,32,35
279,64,32,35
278,65,32,35
276,67,32,35
275,70,32,35
274,75,32,35
274,75,32,35
271,80,32,35
269,85,32,35
264,87,32,35
257,88,32,35
257,88,32,35
248,89,32,35
241,90,32,35
236,91,32,35
231,90,32,35
231,90,32,35
225,90,32,35
220,95,32,35
216,103,32,35
215,111,32,35
215,111,32,35
216,116,32,35
217,118,32,35
218,120,32,35
221,123,32,35
219,122,32,35
226,126,32,35
226,129,32,35
227,132,32,35
225,132,32,35
227,132,32,35
227,130,32,35
222,131,32,35
219,132,32,35
220,133,32,35
218,134,32,35
217,135,32,35
217,134,32,35
216,134,32,35
215,136,32,35
215,136,32,35
215,138,32,35
217,140,32,35
217,147,32,35
218,155,32,35
218,155,32,35
219,159,32,35
219,162,32,35
224,161,32,35
232,157,32,35
232,157,32,35
238,150,32,35
240,140,32,35
243,131,32,35
247,124,32,35
248,124,32,35
252,119,32,35
241,108,32,35
243,101,32,35
246,93,32,35
245,92,32,35
250,86,32,35
256,80,32,35
261,75,32,35
264,69,32,35
264,69,32,35
267,63,32,35
269,58,32,35
271,54,32,35
272,53,32,35
272,53,32,35
271,55,32,35
271,58,32,35
273,61,32,35
277,64,32,35
277,65,32,35
282,67,32,35
289,67,32,35
295,67,32,35
299,67,32,35
299,67,32,35
304,70,32,35
311,74,32,35
321,78,32,35
330,79,32,35
330,79,32,35
340,78,32,35
348,79,32,35
354,80,32,35
357,79,32,35
356,79,32,35
358,75,32,35
359,74,32,35
356,75,32,35
354,77,32,35
354,77,32,35
353,80,32,35
358,84,32,35
358,92,32,35
361,105,32,35
361,105,32,35
368,120,32,35
376,134,32,35
